;commit_hash;author_date_unix_timestamp;commit_message;fix;classification;contains_bug;ns;nd;nf;entropy;la;ld;lt;ndev;age;nuc;exp;rexp;sexp;contains_bug_gpt;vl;vl_gpt
12066;59ac277a0a3d90b8e4bac29a64847a3f6b8e3cd0;1454053434;Upgrade Arquillian to version 1 - 1 - 11 - Final ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;0.0178125;1.0;218.0;18.148702463631075;168.0;0;0;0
12067;77599954015fcd12465d3089fc42203910c97fc4;1454053970;Upgrade Selenium to version 2 - 50 - 0 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;0.0062037037037037;1.0;219.0;19.148702463631075;169.0;0;0;0
12068;2612378a7c164ad0bed49c4925cf2c4ceb111975;1454055763;Upgrade doc to new forge release ;False;Feature Addition;False;1.0;1.0;2.0;0.9798687566511528;12.0;12.0;136.5;4.0;1.163732638888889;2.0;1235.0;48.41256324532954;84.0;0;0;0
12069;2408e1ff50740336fcab0bbb05c6f73a4f3e2d1b;1454079479;Initialize name before getEnvFromConfig  because this method uses this variable ;False;Feature Addition;False;1.0;1.0;1.0;0.0;4.0;4.0;539.0;5.0;70.93646990740741;1.0;1.0;0.0666666666666666;0.0;0;0;0
12070;5dd400c92cb7993878adeaf91fd71edc3c909688;1454080360;It adds the ability to generate dependencies to a separate file ;False;Feature Addition;False;1.0;1.0;2.0;0.6500224216483541;11.0;1.0;1498.5;10.0;43.07279513888889;2.0;2.0;1.0666666666666669;1.0;0;0;0
12071;a98217f45f5739ea3549dbfd0c2756acd2d96f03;1454081143;added ability to use another template name in dependencies JSON file ;False;Feature Addition;False;1.0;1.0;1.0;0.0;15.0;1.0;2056.0;10.0;0.0090625;1.0;3.0;2.0666666666666664;2.0;0;0;0
12072;7d5bf2dfb60b453b15e04482d6521163e1bacff7;1454086197;https://github - com/fabric8io/fabric8/issues/5375 adding load balancing documentation ;False;Feature Addition;False;1.0;1.0;1.0;0.0;1.0;2.0;30.0;1.0;112.58788194444443;1.0;57.0;1.9025508896913832;7.0;0;0;0
12073;7be6415c29779b683fb403a704abd9c5abcf8aba;1454232452;Upgrade Selenium to version 2 - 50 - 1 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;2.0657638888888887;1.0;220.0;19.209788350394064;170.0;0;0;0
12074;7b288710252f12788f8fde52f4f0ae4beb7cbab8;1454313027;Upgrade docs to forge 116 release ;False;Non Functional;False;1.0;1.0;2.0;0.9798687566511528;12.0;12.0;136.5;4.0;2.977592592592593;1.0;1236.0;47.844806903305006;85.0;0;0;0
12075;81adfc794cbb741422f2be89659907617ab2a7e0;1454338765;Add doc about new options to plugin ;False;Feature Addition;False;1.0;1.0;1.0;0.0;22.0;0.0;367.0;6.0;20.83584490740741;1.0;4.0;3.0666666666666664;0.0;0;0;0
12076;f1b3fec236d8130499a59357ac7d716fb92f2bab;1454618783;changed docs to use the gofabric8 bin to install console on openshift ;False;Non Functional;False;1.0;1.0;1.0;0.0;8.0;8.0;168.0;10.0;1.1574074074074072e-05;1.0;6.0;1.874149659863945;5.0;0;0;0
12077;d5664497b4a64306d6eb0b5951034835f3160d13;1454619534;added the new gofabric8 --apidomain param to the docs ;False;Feature Addition;False;1.0;1.0;1.0;0.0;7.0;0.0;186.0;3.0;9.39636574074074;1.0;7.0;2.8741496598639458;6.0;0;0;0
12078;fb6d713d79174488aeefb3c184965872de5ec6b9;1454681078;adjusted the new api-server parameter in docs ;False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;2.0;193.0;3.0;0.7123148148148148;1.0;8.0;3.707482993197279;7.0;0;0;0
12079;a69005f66e87741d751442037d1787cdd2be234f;1454791581;[CD] released v2 - 2 - 90 ;False;;False;9.0;42.0;42.0;5.379753126795121;43.0;43.0;158.64285714285714;47.0;9.915067515432092;3.0;237.0;20.71847190437719;169.11111111111111;0;0;0
12080;74c51d9e3ae321c42cd0ac1cf591f2c2bbbb3c01;1454791582;[CD] Update docs following 2 - 2 - 90 release ;False;Non Functional;False;5.0;23.0;29.0;4.296865596089291;45.0;45.0;69.96551724137932;22.0;10.030451388888885;1.0;238.0;21.71847190437719;162.0;0;0;0
12081;809a6aa1d3c956e344966f72fd24c3746ac5ff45;1454792416;[CD] prepare for next development iteration 2 - 2 - 91-SNAPSHOT ;False;;False;9.0;42.0;42.0;5.379753126795121;43.0;43.0;158.64285714285714;47.0;0.0096643518518518;1.0;239.0;22.71847190437719;170.55555555555554;0;0;0
12082;a354ded7b13ab60df7fbb6a21ecf9295709389c0;1454802767;[CD] released v2 - 2 - 91 ;False;;False;9.0;42.0;42.0;5.379753126795121;43.0;43.0;158.64285714285714;47.0;0.1198032407407406;1.0;240.0;23.71847190437719;171.55555555555554;0;0;0
12083;209548c30de13124f0a5f34faa4ed8a15b9fc712;1454802768;[CD] Update docs following 2 - 2 - 91 release ;False;Non Functional;False;5.0;23.0;29.0;4.296865596089291;45.0;45.0;69.96551724137932;22.0;0.1294675925925926;1.0;241.0;24.71847190437719;164.6;0;0;0
12084;e1256e82d7ad9e37c91432f4e3a932f46b6859f2;1454803536;[CD] prepare for next development iteration 2 - 2 - 92-SNAPSHOT ;False;;False;9.0;42.0;42.0;5.379753126795121;43.0;43.0;158.64285714285714;47.0;0.0089004629629629;1.0;242.0;25.71847190437719;173.0;0;0;0
12085;36b4f3ea4125670d324c3f176c35fa79baf4ac02;1454895697;Initial pass at porting a Fabric v1 style profile squashing logic for use in a build time component -  ;False;Feature Addition;False;1.0;9.0;23.0;2.518384888174148;379.0;0.0;4.3478260869565215;17.0;0.0463773148148148;1.0;379.0;2.2616072430583576;0.0;0;0;0
12086;b989f0359032dac52d35b947c6fab990930b2b7f;1454919010;Update docs with the new forge release ;False;Feature Addition;False;1.0;1.0;2.0;0.9798687566511528;12.0;12.0;136.5;4.0;7.0136921296296295;1.0;1237.0;42.29083433929255;86.0;0;0;0
12087;130e5318bf03bf0afa2f463be76da782ccc671b0;1455116340;Fixed vagrant typo ;True;Corrective;False;1.0;1.0;1.0;0.0;1.0;1.0;329.0;9.0;3.6293055555555553;1.0;0.0;0.0;0.0;0;0;0
12088;fae1f5c2913577a916c0124c8c18d3992f9d0613;1455184757;Upgrade Selenium to version 2 - 51 - 0 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;4.412280092592592;1.0;221.0;14.90663644918451;171.0;0;0;0
12089;962e6cc5850eeca24fea694656b1f7549fd3c52d;1455186973;Fixes #5695: Use embedded icons in fabric8-console to work in offline mode -  ;True;Corrective;True;1.0;1.0;1.0;0.0;26.0;20.0;2070.0;10.0;12.798958333333331;1.0;1238.0;41.41539416406007;50.0;1;0;0
12090;09857d3da59217a4bf8127c65cb8e2cdb2272e9f;1455262640;Upgrade Shrinkwrap to version 2 - 2 - 2 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;0.9014236111111112;1.0;222.0;15.513326640608607;172.0;0;0;0
12091;875d4a06c785bf28423ece1687562a95211e3636;1455267099;Fixes #5695: Use embedded icons in fabric8-console to work in offline mode -  ;True;Corrective;False;1.0;1.0;1.0;0.0;52.0;2.0;2076.0;10.0;0.9273842592592592;1.0;1239.0;41.54729269178401;51.0;0;0;0
12092;c4b91b04191798815ae0b497ee28d7f2399ffbb8;1455354504;Upgrade Selenium to version 2 - 52 - 0 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;1.0632407407407407;1.0;223.0;16.037220401274606;173.0;0;0;0
12093;a068fb0d6ceba90d54ad5f78431a32cc6bced570;1455436552;Upgrades ;False;;False;1.0;1.0;1.0;0.0;9.0;9.0;1736.0;45.0;0.9496296296296296;1.0;1240.0;41.86200495475408;194.0;0;0;0
12094;dec3e87217af12875d3c35d2e0a1c455c452bd1d;1455561299;Update forge docs to latest release ;False;Non Functional;False;1.0;1.0;2.0;0.9798687566511528;12.0;12.0;136.5;4.0;7.433900462962963;1.0;1241.0;41.44476730021226;87.0;0;0;0
12095;3ccfe0aabf7f61334b54f6b1831c94da3fc3f8b0;1455607496;Upgrade Docker-maven-plugin to version 0 - 13 - 9 ;False;Non Functional;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;1.9785185185185183;1.0;224.0;16.424570230393826;174.0;0;0;0
12096;4715848f42d2d91bf4afd67557a867ad0e78cff4;1455632789;wip ;False;;False;1.0;1.0;1.0;0.0;18.0;0.0;31.0;1.0;8.531157407407408;1.0;380.0;2.6942956305030386;1.0;0;0;0
12097;362fd958f18e9dcc650761d63f3c624fb6bb23a4;1455641975;Support squashing yaml and json too -  ;False;;False;1.0;7.0;8.0;2.17357417904154;139.0;15.0;38.375;1.0;3.2523437500000005;2.0;381.0;3.6939158188378456;2.0;0;0;0
12098;797294179214a9fb491a73da41293926c1169aa3;1455700011;Upgrade Jolokia to 1 - 3 - 3 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;1.0707754629629629;1.0;225.0;17.235524804120278;175.0;0;0;0
12099;1f7ee56576720bcbaa4197f5003475b666a5817c;1455702787;Add node icon ;False;Feature Addition;False;1.0;1.0;1.0;0.0;4.0;0.0;2126.0;10.0;5.042685185185185;1.0;1242.0;42.10730974344279;52.0;0;0;0
12100;5a824f906b75c4309e90b60ac2e65a03fb0b23fd;1455703097;More icons ;False;;False;1.0;1.0;1.0;0.0;2.0;0.0;2130.0;10.0;0.0035879629629629;1.0;1243.0;43.10699894675268;53.0;0;0;0
12101;73bf4fa791d4bb22dfdbb370349c74cf428a73a8;1455803851;Bump <kubernetes-client - version> version ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1736.0;45.0;1.201851851851852;1.0;243.0;20.26940851106304;182.0;0;0;0
12102;74c7aa5bab331d29baec52cec43cf69b2ecad7d4;1455804482;[CD] released v2 - 2 - 92 ;False;;False;9.0;43.0;43.0;5.413977073182751;44.0;44.0;155.95348837209303;47.0;11.065289351851847;4.0;244.0;21.26940851106304;174.11111111111111;0;0;0
12103;96a17b00a9124c65b0cf18766d1b3947b27094c3;1455804483;[CD] Update docs following 2 - 2 - 92 release ;False;Non Functional;False;5.0;23.0;29.0;4.296865596089291;45.0;45.0;69.96551724137932;23.0;11.54220466155811;3.0;245.0;22.26940851106304;167.2;0;0;0
12104;69e333ba3b0d60987ab910e5d8b8cc8b96b3b654;1455805405;[CD] prepare for next development iteration 2 - 2 - 93-SNAPSHOT ;False;;False;9.0;43.0;43.0;5.413977073182751;44.0;44.0;155.95348837209303;47.0;0.0106828703703703;1.0;246.0;23.26578532265724;175.55555555555554;0;0;0
12105;0437ffe4b96c1632c0559645fab35a315acd685f;1455806669;Add support for building  - tar and  - zip based archives too -  ;False;Feature Addition;False;1.0;1.0;1.0;0.0;22.0;3.0;270.0;2.0;33.91543981481482;1.0;382.0;4.689879731004803;2.0;0;0;0
12106;c6c7adb77687dbfb07f14775f8ae16035640bd77;1455807737;downgrade cxf as we hit an error in ipaas-quickstarts ;False;;False;2.0;2.0;2.0;0.9182958340544896;5.0;1.0;1617.0;45.0;11.841383101851852;2.0;13.0;2.154761904761904;2.5;0;0;0
12107;612221a8aeaee087c8ce30924772e08efa31d817;1455808378;downgrade swagger instead of cxf as we hit an error in ipaas-quickstarts ;False;;False;1.0;1.0;1.0;0.0;2.0;2.0;1736.0;45.0;0.0074189814814814;1.0;14.0;3.154761904761904;4.0;0;0;0
12108;dda2e50df650e652bb232ffd0d50d7c8d6ca5587;1455808743;downgrade cxf too ;False;;False;1.0;1.0;1.0;0.0;2.0;1.0;1736.0;45.0;0.004224537037037;1.0;15.0;4.154761904761904;5.0;0;0;0
12109;8a3c02769b20580dea1e8afd078d6ef3923fb655;1455809293;[CD] released v2 - 2 - 93 ;False;;False;9.0;43.0;43.0;5.413977073182751;44.0;44.0;155.97674418604652;47.0;0.0441015288544358;2.0;247.0;24.23851259538452;176.55555555555554;0;0;0
12110;9b455317f5e4a514ee239be4e82e970fb8fa33a4;1455809294;[CD] Update docs following 2 - 2 - 93 release ;False;Non Functional;False;5.0;23.0;29.0;4.296865596089291;45.0;45.0;69.96551724137932;23.0;0.0556828703703703;1.0;248.0;25.23851259538452;169.8;0;0;0
12111;1e339976f00d4d15cf0f4d30352c90be0742b2ae;1455810243;[CD] prepare for next development iteration 2 - 2 - 94-SNAPSHOT ;False;;False;9.0;43.0;43.0;5.413977073182751;44.0;44.0;155.97674418604652;47.0;0.0109953703703703;1.0;249.0;26.23115965420804;178.0;0;0;0
12112;f12f45d60775819356d377b3935212da66f56988;1455813870;Default to building  - zip based archives -  ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;289.0;2.0;0.0833449074074074;1.0;383.0;5.686867947323348;3.0;0;0;0
12113;4608d0795de17b7966cd51abb2a63cdd4386e84e;1455827300;[CD] released v2 - 2 - 94 ;False;;False;9.0;43.0;43.0;5.413977073182751;44.0;44.0;155.97674418604652;47.0;0.1974189814814815;1.0;250.0;27.20626346766325;179.0;0;0;0
12114;75bdef1e38f2f2405032ef100e986ccbc590b1a0;1455827301;[CD] Update docs following 2 - 2 - 94 release ;False;Non Functional;False;5.0;23.0;29.0;4.296865596089291;45.0;45.0;69.96551724137932;23.0;0.2084143518518519;1.0;251.0;28.20626346766325;172.4;0;0;0
12115;57b24c2b24c80136d67e83ceab6d1117a1b6eed7;1455828196;[CD] prepare for next development iteration 2 - 2 - 95-SNAPSHOT ;False;;False;9.0;43.0;43.0;5.413977073182751;44.0;44.0;155.97674418604652;47.0;0.0103703703703703;1.0;252.0;29.20626346766325;180.44444444444449;0;0;0
12116;987c70c2d9d84072f1b78eb0827ac4b6c91a72df;1455850669;Generate a run - cmd so hawt-apps can run on windows boxes too -  ;False;;False;1.0;2.0;3.0;0.6198467660962341;60.0;2.0;114.66666666666669;3.0;26.54521990740741;2.0;384.0;6.685383772443217;4.0;0;0;0
12117;bfc2eef50c42f7225c4607ca85cf9746939d20a9;1455866936;Upgrade Hibernate validator to version 5 - 2 - 4 - Final ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1737.0;45.0;0.4483796296296296;1.0;226.0;17.367005946237548;176.0;0;0;0
12118;c72252e9436458daaedffb79b221b3a9c4f6cb30;1455884196;[CD] released v2 - 2 - 95 ;False;;False;9.0;43.0;43.0;5.413977073182751;44.0;44.0;155.97674418604652;47.0;0.6377207149009478;2.0;253.0;30.17734202612837;181.44444444444449;0;0;0
12119;ba21d9fffcbd77a3dac9e98808a30be384defe6e;1455884197;[CD] Update docs following 2 - 2 - 95 release ;False;Non Functional;False;5.0;23.0;29.0;4.296865596089291;45.0;45.0;69.96551724137932;23.0;0.6585185185185185;1.0;254.0;31.17734202612837;175.0;0;0;0
12120;3bfd5bc751e487cebb905ce057c191a410eafab6;1455884961;[CD] prepare for next development iteration 2 - 2 - 96-SNAPSHOT ;False;;False;9.0;43.0;43.0;5.413977073182751;44.0;44.0;155.97674418604652;47.0;0.0088541666666666;1.0;255.0;32.17471044718101;182.88888888888889;0;0;0
12121;2382f31799020401639a531b8505c13f20c8e77d;1455898846;Some more run - cmd tweaks -   Lets make sure we write out using windows line endings too -  ;False;;False;1.0;2.0;2.0;0.7871265862012691;11.0;6.0;173.0;2.0;0.5576041666666667;1.0;385.0;7.684556722789193;5.0;0;0;0
12122;8f7eb88ae92d1dc051eca30a83e3406696941d25;1455968598;Upgrade Pax url to version 2 - 4 - 6 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1737.0;45.0;0.9680208333333332;1.0;227.0;17.05784207843157;177.0;0;0;0
12123;0735385e1699758ffd898a44092e2b2b5324391e;1456046093;Upgrade Kubernetes client to version 1 - 3 - 70 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1737.0;45.0;0.8969328703703704;1.0;228.0;17.94050726668805;178.0;0;0;0
12124;685779b7a870b905b4c1fe3f24db824c8ce8e7bb;1456156649;[CD] released v2 - 2 - 96 ;False;;False;9.0;43.0;43.0;5.413977073182751;44.0;44.0;155.97674418604652;47.0;3.101166020671836;2.0;256.0;31.50435356266172;183.88888888888889;0;0;0
12125;2a929fea5b91ea3523521d6c0b6a2ead19f5f69a;1456156650;[CD] Update docs following 2 - 2 - 96 release ;False;Non Functional;False;5.0;23.0;29.0;4.296865596089291;45.0;45.0;69.96551724137932;23.0;3.153391203703705;1.0;257.0;32.50435356266171;177.6;0;0;0
12126;73a30c5a383750f177517ffe290cc073a2a412fa;1456157498;[CD] prepare for next development iteration 2 - 2 - 97-SNAPSHOT ;False;;False;9.0;43.0;43.0;5.413977073182751;44.0;44.0;155.97674418604652;47.0;0.0098263888888888;1.0;258.0;33.50435356266171;185.3333333333333;0;0;0
12127;c057deae3b8645a16112aa6b1bbd072c1ba681ca;1456208771;Upgrade forge docs to latest release number ;False;Non Functional;False;1.0;1.0;2.0;0.9798687566511528;12.0;12.0;136.5;4.0;7.493888888888889;1.0;1244.0;39.6465361741812;88.0;0;0;0
12128;b16dd68c96485a1b3a7c620ec2a63ae3cef7e510;1456211365;Upgrade Jsonschema2pojo to version 0 - 4 - 20 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1737.0;45.0;0.6234606481481482;1.0;229.0;18.65766964805956;179.0;0;0;0
12129;70fc811983c4a4e84c7513ee623921fd7943b067;1456390059;Upgrade to Docker-maven-plugin 0 - 14 - 1 with new groupId io - fabric8 ;False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;5.0;1737.0;45.0;2.0682175925925925;1.0;230.0;18.419041282464047;180.0;0;0;0
12130;2c92abebe1e132916631fc7e571b65db79c4a065;1456497384;Update forge docs to new release ;False;Feature Addition;False;1.0;1.0;2.0;0.9798687566511528;12.0;12.0;136.5;4.0;3.340428240740741;1.0;1245.0;38.02505816880512;89.0;0;0;0
12131;8ada5aa7a44d34a5976f4f28eb982cb4010752a5;1456572420;Upgrade jsonschema2pojo to version 0 - 4 - 21 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1734.0;45.0;2.110659722222222;1.0;231.0;18.01465684636436;181.0;0;0;0
12132;d16ddbc2dcc937a5b32096fdcb0e975502d4e509;1456573235;Upgrade Jgroups to version 3 - 6 - 8 - Final ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1734.0;45.0;0.0094328703703703;1.0;232.0;19.01465684636436;182.0;0;0;0
12133;c35fe75a761e9cd9f60bd5860c1b28a0fd3e64ea;1456678072;Upgrade Http client to version 4 - 5 - 2 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1734.0;45.0;1.2133912037037038;1.0;233.0;18.84178062523415;183.0;0;0;0
12134;e04867777772153899aa6653f61ad2d208700d69;1456763114;Upgrade Kubernetes-client to version 1 - 3 - 72 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1734.0;45.0;0.9842824074074074;1.0;234.0;19.731213974596308;184.0;0;0;0
12135;7ef6dae9a84a9f8652de31a15d915b9a870997ed;1456764452;Add missing options about probes in the json goal -  ;False;Feature Addition;False;1.0;1.0;1.0;0.0;26.0;10.0;389.0;7.0;28.07508101851852;1.0;1246.0;37.98452544273128;90.0;0;0;0
12136;9d496bff09aa6c83b12cf6485cf0d64ee969b98c;1456898289;Update vagrant - md Changed the ram amount to 8192;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;329.0;10.0;8.583784722222223;1.0;0.0;0.0;0.0;0;0;0
12137;649013250db17adc798420ebcfa6f3bceec8cdc6;1456909460;Upgrade Zookeeper to version 3 - 4 - 8 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1734.0;45.0;1.6938194444444443;1.0;235.0;19.93718793731343;185.0;0;0;0
12138;ad1912e1e9ecf3f3a14159c0fc76641776d07828;1456910127;Add badge with latest version in Maven ;False;Feature Addition;False;1.0;1.0;1.0;0.0;1.0;0.0;54.0;9.0;57.71494212962963;1.0;55.0;2.998256381082832;8.0;0;0;0
12139;67711bf76984fefd03aded6f06d03ad4924bf31c;1456920988;hawt-app-mvn-plugin: Switch to debug log for scope classpath ;True;Corrective;False;1.0;1.0;1.0;0.0;8.0;1.0;297.0;2.0;11.830347222222224;1.0;299.0;6.25619812430904;0.0;0;0;0
12140;ff0b55ded73362d36453e05ec638e4cce285525d;1456921018;hawt-app-mvn-plugin: Fix up artifact inclusion ;True;Corrective;False;1.0;1.0;1.0;0.0;75.0;5.0;304.0;3.0;0.0003472222222222;1.0;300.0;7.25619812430904;1.0;0;0;0
12141;de4bc1ef1597030d32abbd96f47e100a2fac67e4;1456943432;Update vagrant - md Added more text around default username and passwords to help first timers get the pipeline working - ;False;Feature Addition;False;1.0;1.0;1.0;0.0;3.0;1.0;329.0;11.0;0.5224884259259259;1.0;1.0;1.0;0.0;0;0;0
12142;3c428c702a13b19f28464f9d5bd657bb9f15d4ba;1456997371;Upgrade Json to version 20160212 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1734.0;45.0;1.017488425925926;1.0;236.0;20.174386214359643;186.0;0;0;0
12143;94ec39d146bbb31f44f3db0b4f057f80c3870021;1457084290;Reorder cdi docs -  ;False;Non Functional;False;1.0;1.0;1.0;0.0;33.0;34.0;227.0;2.0;112.72578703703704;1.0;1509.0;19.404072124623085;25.0;0;0;0
12144;cacb23780058d6c255622b3293ac0c4813a49345;1457107757;Add vertx icon to known list of icons ;False;Feature Addition;False;1.0;1.0;1.0;0.0;2.0;0.0;2132.0;10.0;16.257638888888888;1.0;1247.0;36.22273219933944;54.0;0;0;0
12145;8976e0c9dbdd7724c26480e5c052a4dec3b30aff;1457166146;Upgrade dmp ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1734.0;45.0;1.953414351851852;1.0;1248.0;37.19400551783154;195.0;0;0;0
12146;0365b5ce6bd145f21b0e3977a4f317e96cdd26b7;1457334926;Upgrade MockServer to version 3 - 10 - 4 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1734.0;45.0;1.9534722222222225;1.0;237.0;18.482316581042305;187.0;0;0;0
12147;d33882358f0ceb902d8f57bc49ee9deb0149f61b;1457341997;Upgrade Maven Compiler Plugin to version 3 - 5 - 1 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1734.0;45.0;0.0818402777777777;1.0;238.0;19.46201743574316;188.0;0;0;0
12148;5bbec5abaab58801ca3cb8d427aca0a849cbd2bc;1457431790;Upgrade Deltaspike to version 1 - 5 - 4 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1734.0;45.0;1.0392708333333334;1.0;239.0;19.621498355096712;189.0;0;0;0
12149;570e520cd2313cb66e413e7ed4e511aff57e389a;1457505636;Upgrade forge docs to latest release ;False;Non Functional;False;1.0;1.0;2.0;0.9798687566511528;12.0;12.0;136.5;4.0;11.669583333333334;1.0;1249.0;36.50968231172052;91.0;0;0;0
12150;cb586a091ccd574b79bfcf6fa8195786906eaca4;1457680356;Upgrade Lombok to version 1 - 16 - 8 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1734.0;45.0;2.876921296296296;1.0;240.0;19.08778135765359;190.0;0;0;0
12151;cbf13f5b79b5e172b124d3c6f0e2ba37c243d170;1457681726;Upgrade Snakeyaml to version 1 - 17 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1734.0;45.0;0.0158564814814814;1.0;241.0;19.96278135765359;191.0;0;0;0
12152;256b895f031f9914a6e1571975a3c57a0922e956;1457978133;Bump kubernetes-client(1 - 3 - 74) ;False;;False;3.0;6.0;6.0;1.7005706515551693;53.0;31.0;912.6666666666666;49.0;139.48220871913583;6.0;301.0;6.940048518769168;56.66666666666666;0;0;0
12153;3609262f17def78383321ddb32314893feb86e29;1457978753;[CD] released v2 - 2 - 97 ;False;;False;9.0;43.0;43.0;5.413977073182751;44.0;44.0;155.90697674418604;47.0;20.58928994401377;2.0;259.0;18.128528227129173;186.3333333333333;0;0;0
12154;ad4f030acb12d1c48385167fb6d2737c4e454749;1457978754;[CD] Update docs following 2 - 2 - 97 release ;False;Non Functional;False;5.0;23.0;29.0;4.296865596089291;45.0;45.0;70.03448275862068;24.0;20.775157247764994;2.0;260.0;19.128528227129173;180.2;0;0;0
12155;c53f8f641ca410f90836be8d747beca0c1aee326;1457979626;[CD] prepare for next development iteration 2 - 2 - 98-SNAPSHOT ;False;;False;9.0;43.0;43.0;5.413977073182751;44.0;44.0;155.90697674418604;47.0;0.0101041666666666;1.0;261.0;20.128528227129173;187.77777777777777;0;0;0
12156;7ec5b157ab85b33fff1e71cbf5aea07c562ea77a;1458028263;Upgrade Sundrio to version 0 - 1 - 26 ;False;;False;1.0;1.0;1.0;0.0;1.0;1.0;1734.0;45.0;0.5629282407407408;1.0;242.0;18.55535722265792;192.0;0;0;0
12157;f35d2990fb1c61d66ec55246405917ace5c0a537;1458048498;added fix to pathJoin if sequential strings end in / and start with / ;True;Corrective;False;1.0;2.0;2.0;0.8478617451660526;49.0;2.0;95.5;3.0;136.10978587962964;1.0;3469.0;46.95486106012896;472.0;0;0;0
